precision,recall,threshold
0.49025803054239075,0.931,-0.29000247
0.4901685393258427,0.9306666666666666,-0.28985834
0.4917224374779852,0.9306666666666666,-0.28850973
0.491809054077858,0.9306666666666666,-0.2882234
0.4917195207892882,0.9303333333333333,-0.28717422
0.49162995594713654,0.93,-0.28712642
0.49154035953471975,0.9296666666666666,-0.2864089
0.49145073153534286,0.9293333333333333,-0.28573895
0.491361071932299,0.929,-0.2853477
0.49144771645212487,0.929,-0.2840227
0.49126830128770504,0.9283333333333333,-0.2831459
0.4911785462244178,0.928,-0.28303027
0.49099894105188846,0.9273333333333333,-0.2829101
0.4910856134157105,0.9273333333333333,-0.2828945
0.4909957627118644,0.927,-0.2826804
0.4909058802754724,0.9266666666666666,-0.2809162
0.49081596608972095,0.9263333333333333,-0.27998567
0.4909026673732556,0.9263333333333333,-0.2796929
0.49081272084805655,0.926,-0.27919602
0.49089945220003534,0.926,-0.2791841
0.4910730068941135,0.926,-0.278854
0.49115983026874116,0.926,-0.2784654
0.49106984969053935,0.9256666666666666,-0.2784493
0.4909798372833392,0.9253333333333333,-0.2774992
0.491066690252963,0.9253333333333333,-0.27734303
0.49097664543524416,0.925,-0.27729678
0.490886568748894,0.9246666666666666,-0.2765497
0.49097345132743364,0.9246666666666666,-0.276255
0.49106036466631264,0.9246666666666666,-0.27507842
0.49097025495750707,0.9243333333333333,-0.2739395
0.4908801133345139,0.924,-0.27364063
0.4909670563230606,0.924,-0.27216423
0.49087688219663417,0.9236666666666666,-0.2715459
0.49096385542168675,0.9236666666666666,-0.27146757
0.4910508594719121,0.9236666666666666,-0.27089334
0.4911378943637008,0.9236666666666666,-0.27031112
0.49104768658039355,0.9233333333333333,-0.26924324
0.4909574468085106,0.923,-0.2690549
0.4908671750310339,0.9226666666666666,-0.26899827
0.49077687123093294,0.9223333333333333,-0.26850748
0.4906865353911655,0.922,-0.26820636
0.4907735982966643,0.922,-0.26783335
0.49086069210292815,0.922,-0.2677101
0.49077032303869367,0.9216666666666666,-0.26690125
0.49067992188886916,0.9213333333333333,-0.2668563
0.49058948863636365,0.921,-0.26503766
0.49049902326407385,0.9206666666666666,-0.26388633
0.49040852575488453,0.9203333333333333,-0.2634735
0.49049564753952746,0.9203333333333333,-0.2622391
0.4905828002842928,0.9203333333333333,-0.2618543
0.490492269415319,0.92,-0.26087022
0.4905794525417704,0.92,-0.2607888
0.49048888888888886,0.9196666666666666,-0.25827765
0.4905761024182077,0.9196666666666666,-0.2580073
0.4904855059576738,0.9193333333333333,-0.25696826
0.49039487726787623,0.919,-0.2563939
0.4904821206191069,0.919,-0.25598145
0.4903914590747331,0.9186666666666666,-0.25495732
0.4903007652607225,0.9183333333333333,-0.25459635
0.49011928075485134,0.9176666666666666,-0.25424743
0.49002849002849,0.9173333333333333,-0.2528627
0.48993766696349067,0.917,-0.25186086
0.48984681154257215,0.9166666666666666,-0.25073195
0.4899340815962943,0.9166666666666666,-0.24997425
0.4898431931575196,0.9163333333333333,-0.2493527
0.48993049367314206,0.9163333333333333,-0.24804938
0.49010518809056874,0.9163333333333333,-0.24804878
0.4902800071339397,0.9163333333333333,-0.24713969
0.49018908312522297,0.916,-0.24704123
0.49009812667261377,0.9156666666666666,-0.24644959
0.49000713775874377,0.9153333333333333,-0.24355102
0.48982506247768653,0.9146666666666666,-0.24318552
0.48991251562221033,0.9146666666666666,-0.24312973
0.49,0.9146666666666666,-0.24205267
0.4899089123057689,0.9143333333333333,-0.24130988
0.48981779206859594,0.914,-0.24064219
0.4899053064141504,0.914,-0.2405281
0.48981415296640457,0.9136666666666666,-0.24020374
0.4899016979445934,0.9136666666666666,-0.24006414
0.4898105112620665,0.9133333333333333,-0.23999858
0.4898980868943322,0.9133333333333333,-0.23972237
0.4899856938483548,0.9133333333333333,-0.23969984
0.4898944732605974,0.913,-0.23945713
0.4898032200357782,0.9126666666666666,-0.23923743
0.4897119341563786,0.9123333333333333,-0.2370348
0.4897995705082319,0.9123333333333333,-0.23267007
0.48988723823160907,0.9123333333333333,-0.23259866
0.4899749373433584,0.9123333333333333,-0.23203683
0.4900626678603402,0.9123333333333333,-0.23087227
0.4901504297994269,0.9123333333333333,-0.23024058
0.49023822317750315,0.9123333333333333,-0.2300992
0.4901469007524185,0.912,-0.22976875
0.4902347249596846,0.912,-0.2294761
0.49014336917562723,0.9116666666666666,-0.22802329
0.49023122423373366,0.9116666666666666,-0.2278142
0.4903191107923987,0.9116666666666666,-0.22781396
0.4902277209969518,0.9113333333333333,-0.22734916
0.4901362984218077,0.911,-0.22722828
0.4900448430493273,0.9106666666666666,-0.2257191
0.4901327592393254,0.9106666666666666,-0.22108746
0.4900412704109097,0.9103333333333333,-0.22082508
0.4901292175161522,0.9103333333333333,-0.22056878
0.49003769520732365,0.91,-0.22030693
0.49021368288741246,0.91,-0.22016728
0.4901221264367816,0.9096666666666666,-0.22011244
0.4902101670558649,0.9096666666666666,-0.21948636
0.4909156323079691,0.9096666666666666,-0.21948612
0.49100395825836635,0.9096666666666666,-0.21944606
0.49091236278567574,0.9093333333333333,-0.21942616
0.49100071994240463,0.9093333333333333,-0.21915817
0.49170872386445563,0.9093333333333333,-0.21915698
0.4917973679466378,0.9093333333333333,-0.2184546
0.49170573386224303,0.909,-0.21765673
0.4916140667267809,0.9086666666666666,-0.21702218
0.4917027417027417,0.9086666666666666,-0.21650517
0.49161104095255276,0.9083333333333333,-0.21582758
0.4915193071093468,0.908,-0.21531785
0.4914275401552066,0.9076666666666666,-0.21452677
0.49133574007220215,0.9073333333333333,-0.21421623
0.49124390684239033,0.907,-0.2140795
0.4913326110509209,0.907,-0.21402049
0.4912407440852447,0.9066666666666666,-0.21388328
0.49114884393063585,0.9063333333333333,-0.21315789
0.4912375790424571,0.9063333333333333,-0.21309221
0.49114564510299963,0.906,-0.21299136
0.49105367793240556,0.9056666666666666,-0.21119177
0.4909616775126536,0.9053333333333333,-0.2097472
0.49086964382570963,0.905,-0.2083137
0.49077757685352624,0.9046666666666666,-0.20713365
0.49068547657804307,0.9043333333333333,-0.20691454
0.4905933429811867,0.904,-0.20593023
0.49050117604487065,0.9036666666666666,-0.20575666
0.4905899384726746,0.9036666666666666,-0.20422912
0.49049773755656106,0.9033333333333333,-0.20321977
0.49058653149891385,0.9033333333333333,-0.20290363
0.4906753575955097,0.9033333333333333,-0.20253098
0.49058312205722565,0.903,-0.20236623
0.49049085310632135,0.9026666666666666,-0.20204115
0.49039855072463767,0.9023333333333333,-0.20145488
0.49030621489400256,0.902,-0.20144987
