fpr,tpr,threshold
0.09566666666666666,0.06233333333333333,0.9493140221569076
0.09566666666666666,0.063,0.9491476110725651
0.09633333333333334,0.063,0.9490084695190336
0.09633333333333334,0.06333333333333334,0.9487648355566224
0.09633333333333334,0.064,0.9486660032407839
0.09633333333333334,0.066,0.9481509960536879
0.09733333333333333,0.066,0.9475205763615119
0.09733333333333333,0.06666666666666667,0.9473651483907117
0.09766666666666667,0.06666666666666667,0.9473529641147379
0.09766666666666667,0.06733333333333333,0.9466967981387353
0.09866666666666667,0.06733333333333333,0.9458391821971442
0.09866666666666667,0.068,0.9456260953321682
0.09966666666666667,0.068,0.9445632527016941
0.09966666666666667,0.06866666666666667,0.943767084095809
0.10033333333333333,0.06866666666666667,0.9433262282392584
0.10033333333333333,0.06933333333333333,0.9430710957347019
0.10066666666666667,0.06933333333333333,0.943032640835958
0.10066666666666667,0.06966666666666667,0.9430114550706342
0.101,0.06966666666666667,0.9429851081818995
0.101,0.07,0.9429718861473276
0.10133333333333333,0.07,0.9426790878797414
0.10133333333333333,0.07166666666666667,0.9415419115537514
0.102,0.07166666666666667,0.9408001753871741
0.102,0.072,0.9406618133551572
0.10266666666666667,0.072,0.9406096874504359
0.10266666666666667,0.07266666666666667,0.9405942482449288
0.10266666666666667,0.07333333333333333,0.9401214384684885
0.103,0.07333333333333333,0.939838272477842
0.103,0.07366666666666667,0.9398056283993006
0.10366666666666667,0.07366666666666667,0.939740686331991
0.10366666666666667,0.07433333333333333,0.9393315332552059
0.10466666666666667,0.07433333333333333,0.9380955241356381
0.10466666666666667,0.07466666666666667,0.9374620424823019
0.10533333333333333,0.07466666666666667,0.9372982176393021
0.10566666666666667,0.07466666666666667,0.937093473087481
0.10566666666666667,0.07533333333333334,0.937042782224079
0.106,0.07533333333333334,0.9369962986174328
0.106,0.07633333333333334,0.9360837669669351
0.10633333333333334,0.07633333333333334,0.9359035640115304
0.10633333333333334,0.07733333333333334,0.9356271378486849
0.107,0.07733333333333334,0.9355715205382444
0.10733333333333334,0.07733333333333334,0.9355702619636681
0.10733333333333334,0.07866666666666666,0.9352998053113297
0.10766666666666666,0.07866666666666666,0.9350910877616531
0.10766666666666666,0.079,0.9349486785652201
0.108,0.079,0.934945036496607
0.108,0.07966666666666666,0.9345710509787931
0.109,0.07966666666666666,0.9343885337732076
0.109,0.08,0.934288716668243
0.11033333333333334,0.08,0.9340118942628294
0.11166666666666666,0.08,0.9338214321112959
0.11166666666666666,0.08133333333333333,0.9327526173607286
0.113,0.08133333333333333,0.9316221485927905
0.113,0.08233333333333333,0.9309179892618591
0.11366666666666667,0.08233333333333333,0.9308530274985624
0.11366666666666667,0.083,0.9305575790360231
0.114,0.083,0.9304478313921177
0.114,0.084,0.9299679347972841
0.11466666666666667,0.084,0.9297303788829108
0.11466666666666667,0.08466666666666667,0.9294022835220217
0.11533333333333333,0.08466666666666667,0.9288635637395002
0.11533333333333333,0.085,0.9288270108258326
0.11566666666666667,0.085,0.9280618232504114
0.11566666666666667,0.08533333333333333,0.9279359688420584
0.116,0.08533333333333333,0.9278097189010925
0.11666666666666667,0.08533333333333333,0.927747866168946
0.11666666666666667,0.08566666666666667,0.9276959606502455
0.11733333333333333,0.08566666666666667,0.9271808622828744
0.11733333333333333,0.08633333333333333,0.9266991531099452
0.118,0.08633333333333333,0.9262473294230806
0.118,0.08733333333333333,0.9259076443735921
0.11833333333333333,0.08733333333333333,0.9258761299788002
0.11833333333333333,0.08833333333333333,0.9254716280823506
0.11833333333333333,0.089,0.9253901941134101
0.11866666666666667,0.089,0.9252743505877522
0.11866666666666667,0.08933333333333333,0.9251904652936999
0.119,0.08933333333333333,0.9251799107294434
0.119,0.08966666666666667,0.9250633812095608
0.11933333333333333,0.08966666666666667,0.9246402863044786
0.11933333333333333,0.09066666666666667,0.9240117564038474
0.11966666666666667,0.09066666666666667,0.9238156350009453
0.11966666666666667,0.091,0.923800600396246
0.12033333333333333,0.091,0.9235433670021956
0.12033333333333333,0.09133333333333334,0.9235200394608148
0.12066666666666667,0.09133333333333334,0.9234797814862686
0.12066666666666667,0.09166666666666666,0.9231251021339334
0.121,0.09166666666666666,0.9231143179281023
0.121,0.092,0.9230956024210146
0.122,0.092,0.9230500876445686
0.122,0.09266666666666666,0.922804329467379
0.12233333333333334,0.09266666666666666,0.9227590949919695
0.12233333333333334,0.093,0.9226042078736858
0.123,0.093,0.9218749306068509
0.123,0.09333333333333334,0.9218664176685434
0.12366666666666666,0.09333333333333334,0.9216973639640096
0.12366666666666666,0.09366666666666666,0.921261184301119
0.12433333333333334,0.09366666666666666,0.9206608399236187
0.12433333333333334,0.094,0.9204067882627733
0.12766666666666668,0.094,0.9203141966167824
0.12766666666666668,0.09433333333333334,0.9202105165468296
0.12833333333333333,0.09433333333333334,0.9199593292521023
0.12833333333333333,0.09466666666666666,0.9197854827779908
0.12866666666666668,0.09466666666666666,0.9195224194711256
0.12866666666666668,0.09533333333333334,0.9192266332164487
0.12866666666666668,0.096,0.9190709606408044
0.12933333333333333,0.096,0.9187574257277389
0.12933333333333333,0.09633333333333334,0.9183447837065095
0.13066666666666665,0.09633333333333334,0.9166736002883197
0.13066666666666665,0.09666666666666666,0.9164051568261545
0.131,0.09666666666666666,0.9163730195454484
0.131,0.09766666666666667,0.9152914476738273
0.132,0.09766666666666667,0.9148503376663023
0.132,0.09866666666666667,0.9145470877299283
0.13266666666666665,0.09866666666666667,0.9142293642824924
0.13266666666666665,0.099,0.9140814796383939
0.133,0.099,0.9140364400557078
0.133,0.09933333333333333,0.9139608345690231
0.13333333333333333,0.09933333333333333,0.9136384628961028
0.13333333333333333,0.09966666666666667,0.913597852560359
0.13333333333333333,0.10066666666666667,0.9133705447952797
0.13333333333333333,0.101,0.9133620372220058
0.134,0.101,0.9111914107686345
0.134,0.102,0.9106767246700426
0.13433333333333333,0.102,0.9098842699116885
0.13433333333333333,0.103,0.9097637580224776
0.13466666666666666,0.103,0.9097365862511585
